snippet,print_page,keywords,section_name,abstract,source,blog,news_desk,pub_date,multimedia,word_count,lead_paragraph,type_of_material,web_url,_id,subsection_name,headline,byline,document_type
"The day soon-to-be valedictorian <PERSON>Henry Burke Matt Bush</PERSON> takes hit chronic time, school principal <PERSON>Michael Chiklis</PERSON> institutes tolerance drug policy administers mandatory drug test students. Henr",null,[],Movies,null,Internet Video Archive,[],Movies,2015-01-01T14:12:33Z,"[{legacy:{wideheight:126,widewidth:190,wide:images/2014/02/03/movies/video-high-school/video-high-school-thumbWide.jpg},subtype:wide,width:190,type:image,url:images/2014/02/03/movies/video-high-school/video-high-school-thumbWide.jpg,height:126},{legacy:{xlarge:images/2014/02/03/movies/video-high-school/video-high-school-articleLarge.jpg,xlargewidth:600,xlargeheight:338},subtype:xlarge,width:600,type:image,url:images/2014/02/03/movies/video-high-school/video-high-school-articleLarge.jpg,height:338},{legacy:{thumbnail:images/2014/02/03/movies/video-high-school/video-high-school-thumbStandard.jpg,thumbnailwidth:75,thumbnailheight:75},subtype:thumbnail,width:75,type:image,url:images/2014/02/03/movies/video-high-school/video-high-school-thumbStandard.jpg,height:75}]",40,"The day soon-to-be valedictorian <PERSON>Henry Burke Matt Bush</PERSON> takes hit chronic time, school principal <PERSON>Michael Chiklis</PERSON> institutes tolerance drug policy administers mandatory drug test students. Henr",Video,http://www.nytimes.com/video/movies/100000003332483/high-school.html,54a59c247988102023c9464d,null,{"main":"High School"},"{original:Anchor Bay Entertainment,person:[{firstname:Anchor,role:reported,organization:,middlename:Bay,rank:1,lastname:Entertainment}]}",multimedia
Energetic sequel 'Rock 'n' Roll High School'. A group rebellious young musicians battle prudish principal. A battle bands leads food fight leads fire fight!,null,[],Movies,null,Internet Video Archive,[],Movies,2015-01-01T12:49:39Z,"[{legacy:{wideheight:126,widewidth:190,wide:images/2014/02/03/movies/video-rock-n-roll-high-school-forever/video-rock-n-roll-high-school-forever-thumbWide.jpg},subtype:wide,width:190,type:image,url:images/2014/02/03/movies/video-rock-n-roll-high-school-forever/video-rock-n-roll-high-school-forever-thumbWide.jpg,height:126},{legacy:{xlarge:images/2014/02/03/movies/video-rock-n-roll-high-school-forever/video-rock-n-roll-high-school-forever-articleLarge.jpg,xlargewidth:600,xlargeheight:338},subtype:xlarge,width:600,type:image,url:images/2014/02/03/movies/video-rock-n-roll-high-school-forever/video-rock-n-roll-high-school-forever-articleLarge.jpg,height:338},{legacy:{thumbnail:images/2014/02/03/movies/video-rock-n-roll-high-school-forever/video-rock-n-roll-high-school-forever-thumbStandard.jpg,thumbnailwidth:75,thumbnailheight:75},subtype:thumbnail,width:75,type:image,url:images/2014/02/03/movies/video-rock-n-roll-high-school-forever/video-rock-n-roll-high-school-forever-thumbStandard.jpg,height:75}]",33,Energetic sequel 'Rock 'n' Roll High School'. A group rebellious young musicians battle prudish principal. A battle bands leads food fight leads fire fight!,Video,http://www.nytimes.com/video/movies/100000003369661/rock-n-roll-high-school-forever.html,54a588bc7988102023c94046,null,{"main":"Rock 'n' Roll High School Forever"},"{original:Live Home Video,person:[{firstname:Live,role:reported,organization:,middlename:Home,rank:1,lastname:Video}]}",multimedia
"Based story <PERSON>Joe Clark</PERSON>, principal cleaned embattled <LOCATION>New Jersey</LOCATION> high school amidst controversy. Sugarcoated inspiring nonetheless!",null,[],Movies,null,Internet Video Archive,[],Movies,2015-01-01T04:21:38Z,"[{legacy:{wideheight:126,widewidth:190,wide:images/2014/03/21/movies/video-lean-on-me/video-lean-on-me-thumbWide.jpg},subtype:wide,width:190,type:image,url:images/2014/03/21/movies/video-lean-on-me/video-lean-on-me-thumbWide.jpg,height:126},{legacy:{xlarge:images/2014/03/21/movies/video-lean-on-me/video-lean-on-me-articleLarge.jpg,xlargewidth:600,xlargeheight:338},subtype:xlarge,width:600,type:image,url:images/2014/03/21/movies/video-lean-on-me/video-lean-on-me-articleLarge.jpg,height:338},{legacy:{thumbnail:images/2014/03/21/movies/video-lean-on-me/video-lean-on-me-thumbStandard.jpg,thumbnailwidth:75,thumbnailheight:75},subtype:thumbnail,width:75,type:image,url:images/2014/03/21/movies/video-lean-on-me/video-lean-on-me-thumbStandard.jpg,height:75}]",25,"Based story <PERSON>Joe Clark</PERSON>, principal cleaned embattled <LOCATION>New Jersey</LOCATION> high school amidst controversy. Sugarcoated inspiring nonetheless!",Video,http://www.nytimes.com/video/movies/100000003348966/lean-on-me.html,54a511e879881011bed2b84d,null,{"main":"Lean On Me"},"{original:Warner Home Video,person:[{firstname:Warner,role:reported,organization:,middlename:Home,rank:1,lastname:Video}]}",multimedia
Cable movie <LOCATION>Texas</LOCATION> highschool principal finds romance Mexican custodian. Fine performances make worthwhile!,null,[],Movies,null,Internet Video Archive,[],Movies,2015-01-01T02:41:25Z,"[{legacy:{wideheight:126,widewidth:190,wide:images/2014/03/21/movies/video-crazy-from-the-heart/video-crazy-from-the-heart-thumbWide.jpg},subtype:wide,width:190,type:image,url:images/2014/03/21/movies/video-crazy-from-the-heart/video-crazy-from-the-heart-thumbWide.jpg,height:126},{legacy:{xlarge:images/2014/03/21/movies/video-crazy-from-the-heart/video-crazy-from-the-heart-articleLarge.jpg,xlargewidth:600,xlargeheight:348},subtype:xlarge,width:600,type:image,url:images/2014/03/21/movies/video-crazy-from-the-heart/video-crazy-from-the-heart-articleLarge.jpg,height:348},{legacy:{thumbnail:images/2014/03/21/movies/video-crazy-from-the-heart/video-crazy-from-the-heart-thumbStandard.jpg,thumbnailwidth:75,thumbnailheight:75},subtype:thumbnail,width:75,type:image,url:images/2014/03/21/movies/video-crazy-from-the-heart/video-crazy-from-the-heart-thumbStandard.jpg,height:75}]",19,Cable movie <LOCATION>Texas</LOCATION> highschool principal finds romance Mexican custodian. Fine performances make worthwhile!,Video,http://www.nytimes.com/video/movies/100000003313641/crazy-from-the-heart.html,54a4fa2779881011bed2b2ea,null,{"main":"Crazy From The Heart"},"{original:Turner Home Entertainment,person:[{firstname:Turner,role:reported,organization:,middlename:Home,rank:1,lastname:Entertainment}]}",multimedia
"Potential <LOCATION>U.S.</LOCATION> Republican presidential candidate <PERSON>Jeb Bush</PERSON> resigned corporate non-profit board member positions, <LOCATION>Washington</LOCATION> Post reported <DATE>Wednesday</DATE>, <LOCATION>Florida</LOCATION> governor explores run <ORGANIZATION>White House</ORGANIZATION>.",null,[],<LOCATION>U.S.</LOCATION>,null,Reuters,[],None,2015-01-01T02:27:51Z,[],234,"Potential <LOCATION>U.S.</LOCATION> Republican presidential candidate <PERSON>Jeb Bush</PERSON> resigned corporate non-profit board member positions, <LOCATION>Washington</LOCATION> Post reported <DATE>Wednesday</DATE>, <LOCATION>Florida</LOCATION> governor explores run <ORGANIZATION>White House</ORGANIZATION>.",News,http://www.nytimes.com/reuters/2015/01/01/us/politics/01reuters-usa-politics-bush.html,54a4f7b679881011bed2b25a,Politics,"{main:<PERSON>Jeb Bush<\/PERSON> Quits <ORGANIZATION>Board Posts Ahead Possible White House<\/ORGANIZATION> Run: Washington Post,print_headline:<PERSON>Jeb Bush<\/PERSON> Quits <ORGANIZATION>Board Posts Ahead Possible White House<\/ORGANIZATION> Run: Washington Post}","{original:By REUTERS,person:[],organization:REUTERS}",article
Distrust countries resurfaced search 300 kidnapped girls lost momentum.,1,"[{is_major:Y,name:glocations,rank:1,value:<LOCATION>Nigeria<\/LOCATION>},{is_major:Y,name:organizations,rank:2,value:Boko Haram},{is_major:Y,name:subject,rank:3,value:Kidnapping Hostages},{is_major:N,name:subject,rank:4,value:United States Defense Military Forces},{is_major:N,name:subject,rank:5,value:Women Girls},{is_major:N,name:organizations,rank:6,value:<LOCATION>United States Africa<\/LOCATION> Command},{is_major:N,name:subject,rank:7,value:United States International Relations}]",World,"Tensions risen <LOCATION>United States Nigeria</LOCATION> failed attempt rescue girls kidnapped militant <PERSON>Boko Haram</PERSON>, countries accusing failure; distrust countries hindered rescue effort, <LOCATION>Nigeria</LOCATION> claiming lack American support <LOCATION>United States</LOCATION> pointing <LOCATION>Nigeria</LOCATION>'s poor human rights record.",The New York Times,[],Foreign,2015-01-01T00:00:00Z,"[{legacy:{wideheight:126,widewidth:190,wide:images/2015/01/01/world/ALT-INTEL/ALT-INTEL-thumbWide.jpg},subtype:wide,width:190,type:image,url:images/2015/01/01/world/ALT-INTEL/ALT-INTEL-thumbWide.jpg,height:126},{legacy:{xlarge:images/2015/01/01/world/ALT-INTEL/ALT-INTEL-articleLarge.jpg,xlargewidth:600,xlargeheight:400},subtype:xlarge,width:600,type:image,url:images/2015/01/01/world/ALT-INTEL/ALT-INTEL-articleLarge.jpg,height:400},{legacy:{thumbnail:images/2015/01/01/world/ALT-INTEL/ALT-INTEL-thumbStandard.jpg,thumbnailwidth:75,thumbnailheight:75},subtype:thumbnail,width:75,type:image,url:images/2015/01/01/world/ALT-INTEL/ALT-INTEL-thumbStandard.jpg,height:75}]",1155,Distrust countries resurfaced search 300 kidnapped girls lost momentum.,News,http://www.nytimes.com/2015/01/01/world/with-schoolgirls-still-missing-fragile-us-nigeria-ties-falter.html,54a4a54179881011bed29f8c,<LOCATION>Africa</LOCATION>,"{main:With Schoolgirls Taken Boko Haram Still Missing, <LOCATION>U.S.-Nigeria<\/LOCATION> Ties Falter,print_headline:With Schoolgirls Still Missing, Fragile U.S.-Nigeria Ties Falter}","{contributor:,original:By <PERSON>ERIC SCHMITT<\/PERSON>,person:[{firstname:Eric,role:reported,organization:,rank:1,lastname:SCHMITT}]}",article
Time reasonable goals critical update kitchen.,1,"[{is_major:Y,name:subject,rank:1,value:Kitchens},{is_major:Y,name:subject,rank:2,value:Home Repairs Improvements},{is_major:N,name:subject,rank:3,value:Real Estate Housing Residential},{is_major:N,name:subject,rank:4,value:Interior Design Furnishings},{is_major:N,name:subject,rank:5,value:Restoration Renovation}]",Home & Garden,"Updating kitchen requires extensive planning patience, rushing remodel process lead unsightly errors waste.",The New York Times,[],Home,2015-01-01T00:00:00Z,"[{legacy:{wideheight:126,widewidth:190,wide:images/2015/01/01/garden/01SUB-JP-PRAG-2/SUB-JP-PRAG-2-thumbWide.jpg},subtype:wide,width:190,type:image,url:images/2015/01/01/garden/01SUB-JP-PRAG-2/SUB-JP-PRAG-2-thumbWide.jpg,height:126},{legacy:{xlarge:images/2015/01/01/garden/01SUB-JP-PRAG-2/SUB-JP-PRAG-2-articleLarge.jpg,xlargewidth:600,xlargeheight:394},subtype:xlarge,width:600,type:image,url:images/2015/01/01/garden/01SUB-JP-PRAG-2/SUB-JP-PRAG-2-articleLarge.jpg,height:394},{legacy:{thumbnail:images/2015/01/01/garden/01SUB-JP-PRAG-2/SUB-JP-PRAG-2-thumbStandard.jpg,thumbnailwidth:75,thumbnailheight:75},subtype:thumbnail,width:75,type:image,url:images/2015/01/01/garden/01SUB-JP-PRAG-2/SUB-JP-PRAG-2-thumbStandard.jpg,height:75}]",1586,Time reasonable goals critical update kitchen.,News,http://www.nytimes.com/2015/01/01/garden/everything-and-the-kitchen-sink.html,54a48d3879881011bed29a12,null,"{content_kicker:The Pragmatist,main:Everything Kitchen Sink,print_headline:Everything Kitchen Sink,kicker:The Pragmatist}","{contributor:,original:By <PERSON>BOB TEDESCHI<\/PERSON>,person:[{firstname:Bob,role:reported,organization:,rank:1,lastname:TEDESCHI}]}",article
"<PERSON>Drayton McLane Jr.</PERSON>, who went to <LOCATION>Baylor</LOCATION> and <ORGANIZATION>Michigan State</ORGANIZATION> and donated money for stadiums that bear his name on both campuses, said he “never dreamed” the universities would meet in a bowl game.",11,"[{is_major:Y,name:subject,rank:1,value:Football College},{is_major:Y,name:persons,rank:2,value:<PERSON>McLane<\/PERSON>, Drayton},{is_major:Y,name:subject,rank:3,value:Stadiums Arenas},{is_major:N,name:subject,rank:4,value:Cotton Bowl Football Game},{is_major:Y,name:organizations,rank:5,value:Baylor University},{is_major:Y,name:organizations,rank:6,value:<ORGANIZATION>Michigan State University<\/ORGANIZATION>}]",Sports,Cotton Bowl contenders <ORGANIZATION>Michigan State University Baylor University</ORGANIZATION> claim <LOCATION>Texas</LOCATION> billionaire <ORGANIZATION>Draton McLane Jr</ORGANIZATION> alumnus stadium named.,The New York Times,[],Sports,2015-01-01T00:00:00Z,"[{legacy:{wideheight:126,widewidth:190,wide:images/2015/01/01/sports/01cotton1/01cotton1-thumbWide.jpg},subtype:wide,width:190,type:image,url:images/2015/01/01/sports/01cotton1/01cotton1-thumbWide.jpg,height:126},{legacy:{xlarge:images/2015/01/01/sports/01cotton1/01cotton1-articleLarge.jpg,xlargewidth:600,xlargeheight:775},subtype:xlarge,width:600,type:image,url:images/2015/01/01/sports/01cotton1/01cotton1-articleLarge.jpg,height:775},{legacy:{thumbnail:images/2015/01/01/sports/01cotton1/01cotton1-thumbStandard.jpg,thumbnailwidth:75,thumbnailheight:75},subtype:thumbnail,width:75,type:image,url:images/2015/01/01/sports/01cotton1/01cotton1-thumbStandard.jpg,height:75}]",1014,"<PERSON>Drayton McLane Jr.</PERSON>, who went to <LOCATION>Baylor</LOCATION> and <ORGANIZATION>Michigan State</ORGANIZATION> and donated money for stadiums that bear his name on both campuses, said he “never dreamed” the universities would meet in a bowl game.",News,http://www.nytimes.com/2015/01/01/sports/a-benefactor-of-both-cotton-bowl-entrants-cant-lose.html,54a4751d79881011bed2948e,College Football,"{main:Alluring Matchup in Cotton Bowl Has One Man\u2019s Name Written All Over It,seo:Baylor Michigan State Face Off Cotton Bowl, Benefactor Is Torn,print_headline:Alluring Matchup in Cotton Bowl Has One Man\u2019s Name Written All Over It}","{contributor:,original:By <PERSON>MARC TRACY<\/PERSON>,person:[{firstname:Marc,role:reported,organization:,rank:1,lastname:TRACY}]}",article
"<PERSON>Michael Swier</PERSON>&#8217;s <LOCATION>Los Angeles</LOCATION> music club, Teragram Ballroom, big leap businessman made name <LOCATION>New York</LOCATION>.",null,"[{is_major:Y,name:organizations,rank:1,value:Teragram Ballroom <LOCATION>Los Angeles<\/LOCATION>, <LOCATION>Calif<\/LOCATION>, Music Venue},{is_major:Y,name:subject,rank:2,value:Music},{is_major:Y,name:persons,rank:3,value:<PERSON>Swier<\/PERSON>, <PERSON>Michael<\/PERSON>},{is_major:Y,name:glocations,rank:4,value:Los Angeles Calif},{is_major:Y,name:subject,rank:5,value:Bars Nightclubs}]",Arts,"<PERSON>Michael Swier</PERSON>, who opened rock clubs the <ORGANIZATION>Mercury Lounge</ORGANIZATION> and the <ORGANIZATION>Bowery Ballroom</ORGANIZATION> in <LOCATION>New York City</LOCATION> in the <DATE>1990s</DATE>, is set to open <ORGANIZATION>Teragram Ballroom</ORGANIZATION> in <LOCATION>Los Angeles</LOCATION>; venture, which involved <MONEY>$2 million</MONEY> renovation of former silent movie theater, is <PERSON>Swier</PERSON>'s first West Coast project.",The New York Times,[],Culture,2015-01-01T00:00:00Z,"[{legacy:{wideheight:126,widewidth:190,wide:images/2015/01/01/arts/swier/swier-thumbWide.jpg},subtype:wide,width:190,type:image,url:images/2015/01/01/arts/swier/swier-thumbWide.jpg,height:126},{legacy:{xlarge:images/2015/01/01/arts/swier/swier-articleLarge.jpg,xlargewidth:600,xlargeheight:390},subtype:xlarge,width:600,type:image,url:images/2015/01/01/arts/swier/swier-articleLarge.jpg,height:390},{legacy:{thumbnail:images/2015/01/01/arts/swier/swier-thumbStandard.jpg,thumbnailwidth:75,thumbnailheight:75},subtype:thumbnail,width:75,type:image,url:images/2015/01/01/arts/swier/swier-thumbStandard.jpg,height:75}]",930,"<PERSON>Michael Swier</PERSON>&#8217;s <LOCATION>Los Angeles</LOCATION> music club, Teragram Ballroom, big leap businessman made name <LOCATION>New York</LOCATION>.",News,http://www.nytimes.com/2015/01/01/arts/music/bowery-ballroom-leader-plans-music-club-in-los-angeles.html,54a470d979881011bed29394,Music,"{main:A Bowery Titan Puts Down <LOCATION>L.A.<\/LOCATION> Roots,seo:Bowery Ballroom Leader Plans Music Club <LOCATION>Los Angeles<\/LOCATION>,print_headline:A Bowery Titan Puts Down <LOCATION>L.A.<\/LOCATION> Roots}","{contributor:,original:By <PERSON>BEN SISARIO<\/PERSON>,person:[{firstname:Ben,role:reported,organization:,rank:1,lastname:SISARIO}]}",article
"<PERSON>Harrison Ford</PERSON>, <PERSON>Brendan Fraser Keri Russell</PERSON> star Extraordinary Measures CBS Films, film division <ORGANIZATION>CBS Corporation NYSE</ORGANIZATION>: CBS.A <ORGANIZATION>CBS</ORGANIZATION>.  The project, wrapped principal photography mid-June <DATE>2009</DATE>, film",null,[],Movies,null,Internet Video Archive,[],Movies,2014-12-31T12:32:44Z,"[{legacy:{wideheight:126,widewidth:190,wide:images/2014/05/12/movies/video-extraordinary-measures/video-extraordinary-measures-thumbWide.jpg},subtype:wide,width:190,type:image,url:images/2014/05/12/movies/video-extraordinary-measures/video-extraordinary-measures-thumbWide.jpg,height:126},{legacy:{xlarge:images/2014/05/12/movies/video-extraordinary-measures/video-extraordinary-measures-articleLarge.jpg,xlargewidth:600,xlargeheight:338},subtype:xlarge,width:600,type:image,url:images/2014/05/12/movies/video-extraordinary-measures/video-extraordinary-measures-articleLarge.jpg,height:338},{legacy:{thumbnail:images/2014/05/12/movies/video-extraordinary-measures/video-extraordinary-measures-thumbStandard.jpg,thumbnailwidth:75,thumbnailheight:75},subtype:thumbnail,width:75,type:image,url:images/2014/05/12/movies/video-extraordinary-measures/video-extraordinary-measures-thumbStandard.jpg,height:75}]",38,"<PERSON>Harrison Ford</PERSON>, <PERSON>Brendan Fraser Keri Russell</PERSON> star Extraordinary Measures CBS Films, film division <ORGANIZATION>CBS Corporation NYSE</ORGANIZATION>: CBS.A <ORGANIZATION>CBS</ORGANIZATION>.  The project, wrapped principal photography mid-June <DATE>2009</DATE>, film",Video,http://www.nytimes.com/video/movies/100000003322081/extraordinary-measures.html,54a4334179881011bed28463,null,{"main":"Extraordinary Measures"},"{original:CBS Films,person:[{firstname:Cbs,role:reported,organization:,rank:1,lastname:Films}]}",multimedia
