snippet,print_page,keywords,section_name,abstract,source,blog,news_desk,pub_date,multimedia,word_count,lead_paragraph,type_of_material,web_url,_id,subsection_name,headline,byline,document_type
President <PERSON>Barack Obama</PERSON> kicking year Hawaiian-style.,null,[],<LOCATION>U.S.</LOCATION>,null,AP,[],None,2015-01-01T23:08:26Z,[],158,President <PERSON>Barack Obama</PERSON> kicking year Hawaiian-style.,News,http://www.nytimes.com/aponline/2015/01/01/us/ap-us-obama.html,54a61a207988102023c953f4,null,"{main:Obama Kicks Off 2015 With Snorkeling, Shave Ice,print_headline:Obama Kicks Off 2015 With Snorkeling, Shave Ice}","{original:By THE ASSOCIATED PRESS,person:[],organization:THE ASSOCIATED PRESS}",article
"Deals worth nearly <MONEY>$3.5 trillion</MONEY> were announced, a performance favored by low interest rates and high stock prices.",null,"[{is_major:Y,name:subject,rank:1,value:Mergers, Acquisitions Divestitures}]",Business Day,"Deals worth nearly <MONEY>$3.5 trillion</MONEY> were announced, a performance favored by low interest rates and high stock prices.",The New York Times,[],Business,2015-01-01T19:32:44Z,[],525,null,Blog,http://dealbook.nytimes.com/2015/01/01/deal-makers-notched-nearly-3-5-trillion-worth-in-14-best-in-7-years/,54a5e7cc7988102023c94f8e,Dealbook,"{main:Deal Makers Notched Nearly <MONEY>$3.5<\/MONEY> <ORGANIZATION>Trillion Worth<\/ORGANIZATION> in &rsquo;14, Best in 7 Years,print_headline:Deal Makers Notched Nearly <MONEY>$3.5 Trillion<\/MONEY> Worth in \u201914, Best in 7 Years,kicker:DealBook}","{original:By <PERSON>MICHAEL J. DE<\/PERSON> LA MERCED,person:[{firstname:Michael,role:reported,organization:,middlename:J.,rank:1,lastname:DE LA MERCED}]}",blogpost
"According recent studies, half Americans prospect good job home white picket fence, existed unachievable.",null,"[{name:type_of_material,rank:1,value:News}]",Opinion,"According recent studies, half Americans prospect good job home white picket fence, existed unachievable.",The New York Times,[],null,2015-01-01T19:32:18Z,[],2347,,Blog,http://www.nytimes.com/roomfordebate/2015/01/01/is-the-modern-american-dream-attainable,54a5e8887988102023c94f9e,Room For Debate,"{main:Is Modern American Dream Attainable??,kicker:Room For Debate}",null,blogpost
"<ORGANIZATION>Hyundai Motor Co</ORGANIZATION> affiliate <ORGANIZATION>Kia Motors Corp</ORGANIZATION> forecast sales year grow slowest pace <DATE>2003</DATE>, hampered capacity constraints weaker yen give Japanese rivals edge key markets.",null,[],Business Day,null,Reuters,[],None,2015-01-01T18:11:36Z,[],387,"<ORGANIZATION>Hyundai Motor Co</ORGANIZATION> affiliate <ORGANIZATION>Kia Motors Corp</ORGANIZATION> forecast sales year grow slowest pace <DATE>2003</DATE>, hampered capacity constraints weaker yen give Japanese rivals edge key markets.",News,http://www.nytimes.com/reuters/2015/01/01/business/01reuters-hyundai-motor-kia-motors-sales.html,54a5d48a7988102023c94dd6,null,"{main:Hyundai-Kia See <DATE>2015<\/DATE> Sales Growth Weakest 12 Years,print_headline:Hyundai-Kia See <DATE>2015<\/DATE> Sales Growth Weakest 12 Years}","{original:By REUTERS,person:[],organization:REUTERS}",article
"It's year <LOCATION>Seoul</LOCATION> media communications student Lee Woong-hee finished studies, 26-year-old plans skip class graduation ceremony <DATE>February</DATE> thinks retaining student status finally land...",null,[],Business Day,null,Reuters,[],None,2015-01-01T16:02:56Z,[],778,"It's year <LOCATION>Seoul</LOCATION> media communications student Lee Woong-hee finished studies, 26-year-old plans skip class graduation ceremony <DATE>February</DATE> thinks retaining student status finally land job.",News,http://www.nytimes.com/reuters/2015/01/01/business/01reuters-southkorea-youth-unemployment.html,54a5b63b7988102023c94acb,null,"{main:With Jobs Scarce, South Korean Students Linger Campus,print_headline:With Jobs Scarce, South Korean Students Linger Campus}","{original:By REUTERS,person:[],organization:REUTERS}",article
<LOCATION>Brazil</LOCATION>'s President <PERSON>Dilma Rousseff</PERSON> began term <DATE>Thursday</DATE> vowing rein government spending curb inflation pull <LOCATION>Latin America</LOCATION>'s largest economy four-year slump.,null,[],World,null,Reuters,[],None,2015-01-01T14:39:40Z,[],597,<LOCATION>Brazil</LOCATION>'s President <PERSON>Dilma Rousseff</PERSON> began term <DATE>Thursday</DATE> vowing rein government spending curb inflation pull <LOCATION>Latin America</LOCATION>'s largest economy four-year slump.,News,http://www.nytimes.com/reuters/2015/01/01/world/americas/01reuters-brazil-rousseff.html,54a5a35e7988102023c9487a,Americas,"{main:<LOCATION>Brazil<\/LOCATION>'s Rousseff Vows Budget Cuts, Anti-Corruption Push Second Term,print_headline:<LOCATION>Brazil<\/LOCATION>'s Rousseff Vows Budget Cuts, Anti-Corruption Push Second Term}","{original:By REUTERS,person:[],organization:REUTERS}",article
"The <PERSON>Monty Python</PERSON> team movie. This time follow King <PERSON>Arthur</PERSON> knights search Holy Grail. This average medieval knights horses story - start, due shortage kingdo",null,[],Movies,null,Internet Video Archive,[],Movies,2015-01-01T14:30:15Z,"[{legacy:{wideheight:126,widewidth:190,wide:images/2014/02/03/movies/video-monty-python-and-the-holy-grail/video-monty-python-and-the-holy-grail-thumbWide.jpg},subtype:wide,width:190,type:image,url:images/2014/02/03/movies/video-monty-python-and-the-holy-grail/video-monty-python-and-the-holy-grail-thumbWide.jpg,height:126},{legacy:{xlarge:images/2014/02/03/movies/video-monty-python-and-the-holy-grail/video-monty-python-and-the-holy-grail-articleLarge.jpg,xlargewidth:600,xlargeheight:338},subtype:xlarge,width:600,type:image,url:images/2014/02/03/movies/video-monty-python-and-the-holy-grail/video-monty-python-and-the-holy-grail-articleLarge.jpg,height:338},{legacy:{thumbnail:images/2014/02/03/movies/video-monty-python-and-the-holy-grail/video-monty-python-and-the-holy-grail-thumbStandard.jpg,thumbnailwidth:75,thumbnailheight:75},subtype:thumbnail,width:75,type:image,url:images/2014/02/03/movies/video-monty-python-and-the-holy-grail/video-monty-python-and-the-holy-grail-thumbStandard.jpg,height:75}]",48,"The <PERSON>Monty Python</PERSON> team movie. This time follow King <PERSON>Arthur</PERSON> knights search Holy Grail. This average medieval knights horses story - start, due shortage kingdo",Video,http://www.nytimes.com/video/movies/100000003355658/monty-python-and-the-holy-grail.html,54a5a07c7988102023c94791,null,{"main":"Monty Python And The Holy Grail"},"{original:Sony Pictures Home Entertainment,person:[{firstname:Sony,role:reported,organization:,middlename:Pictures,rank:1,lastname:Home}]}",multimedia
Fast bowler <PERSON>Vernon Philander</PERSON> returns happy hunting ground <DATE>Friday</DATE> expecting plenty opportunities <LOCATION>South Africa</LOCATION>'s much-vaunted pace attack wrap victory test series West Indies.,null,[],Sports,null,Reuters,[],None,2015-01-01T13:31:02Z,[],260,Fast bowler <PERSON>Vernon Philander</PERSON> returns happy hunting ground <DATE>Friday</DATE> expecting plenty opportunities <LOCATION>South Africa</LOCATION>'s much-vaunted pace attack wrap victory test series West Indies.,News,http://www.nytimes.com/reuters/2015/01/01/sports/cricket/01reuters-cricket-safrica.html,54a593157988102023c94380,Cricket,"{main:Paceman Philander Expecting Lively Cape Town Wicket,print_headline:Paceman Philander Expecting Lively Cape Town Wicket}","{original:By REUTERS,person:[],organization:REUTERS}",article
"Les Franken <PERSON>MICHAEL RAPAPORT</PERSON> kind-hearted soft-spoken man loves reading comic books. He's type guy people walk street noticing; essence, completely average virtually invisible.Ho",null,[],Movies,null,Internet Video Archive,[],Movies,2015-01-01T13:16:45Z,"[{legacy:{wideheight:126,widewidth:190,wide:images/2014/02/03/movies/video-special/video-special-thumbWide.jpg},subtype:wide,width:190,type:image,url:images/2014/02/03/movies/video-special/video-special-thumbWide.jpg,height:126},{legacy:{xlarge:images/2014/02/03/movies/video-special/video-special-articleLarge.jpg,xlargewidth:600,xlargeheight:338},subtype:xlarge,width:600,type:image,url:images/2014/02/03/movies/video-special/video-special-articleLarge.jpg,height:338},{legacy:{thumbnail:images/2014/02/03/movies/video-special/video-special-thumbStandard.jpg,thumbnailwidth:75,thumbnailheight:75},subtype:thumbnail,width:75,type:image,url:images/2014/02/03/movies/video-special/video-special-thumbStandard.jpg,height:75}]",39,"Les Franken <PERSON>MICHAEL RAPAPORT</PERSON> kind-hearted soft-spoken man loves reading comic books. He's type guy people walk street noticing; essence, completely average virtually invisible.Ho",Video,http://www.nytimes.com/video/movies/100000003376239/special.html,54a58f107988102023c94241,null,{"main":"Special"},"{original:Magnolia Pictures,person:[{firstname:Magnolia,role:reported,organization:,rank:1,lastname:Pictures}]}",multimedia
Above average television movie righteous white lawyer attempts stop takeover elderly black woman's property <DATE>1950s</DATE>.,null,[],Movies,null,Internet Video Archive,[],Movies,2015-01-01T12:42:26Z,"[{legacy:{wideheight:126,widewidth:190,wide:images/2014/02/03/movies/video-as-summers-die/video-as-summers-die-thumbWide.jpg},subtype:wide,width:190,type:image,url:images/2014/02/03/movies/video-as-summers-die/video-as-summers-die-thumbWide.jpg,height:126},{legacy:{xlarge:images/2014/02/03/movies/video-as-summers-die/video-as-summers-die-articleLarge.jpg,xlargewidth:600,xlargeheight:348},subtype:xlarge,width:600,type:image,url:images/2014/02/03/movies/video-as-summers-die/video-as-summers-die-articleLarge.jpg,height:348},{legacy:{thumbnail:images/2014/02/03/movies/video-as-summers-die/video-as-summers-die-thumbStandard.jpg,thumbnailwidth:75,thumbnailheight:75},subtype:thumbnail,width:75,type:image,url:images/2014/02/03/movies/video-as-summers-die/video-as-summers-die-thumbStandard.jpg,height:75}]",24,Above average television movie righteous white lawyer attempts stop takeover elderly black woman's property <DATE>1950s</DATE>.,Video,http://www.nytimes.com/video/movies/100000003288677/as-summers-die.html,54a587057988102023c93fc1,null,{"main":"As Summers Die"},"{original:HBO Video,person:[{firstname:Hbo,role:reported,organization:,rank:1,lastname:Video}]}",multimedia
