snippet,print_page,keywords,section_name,abstract,source,blog,news_desk,pub_date,multimedia,word_count,lead_paragraph,type_of_material,web_url,_id,subsection_name,headline,byline,document_type
"Chinese property developer <ORGANIZATION>Kaisa Group Holdings</ORGANIZATION> said it had failed to repay a <MONEY>HK$400 million 33 million pounds</MONEY> loan and warned it may default on more debt, the latest problem to hit the firm amid a downturn in the real estate sector.",null,[],Business Day,null,Reuters,[],None,2015-01-01T21:46:17Z,[],322,"Chinese property developer <ORGANIZATION>Kaisa Group Holdings</ORGANIZATION> said it had failed to repay a <MONEY>HK$400 million 33 million pounds</MONEY> loan and warned it may default on more debt, the latest problem to hit the firm amid a downturn in the real estate sector.",News,http://www.nytimes.com/reuters/2015/01/01/business/01reuters-china-kaisa-group-debt.html,54a607197988102023c95255,null,"{main:<LOCATION>China<\/LOCATION> Developer Kaisa Says Fails to Repay <MONEY>$51 Mln<\/MONEY> Loan, May Default on Others,print_headline:<LOCATION>China<\/LOCATION> Developer Kaisa Says Fails to Repay <MONEY>$51 Mln<\/MONEY> Loan, May Default on Others}","{original:By REUTERS,person:[],organization:REUTERS}",article
"Deals worth nearly <MONEY>$3.5 trillion</MONEY> were announced, a performance favored by low interest rates and high stock prices.",null,"[{is_major:Y,name:subject,rank:1,value:Mergers, Acquisitions Divestitures}]",Business Day,"Deals worth nearly <MONEY>$3.5 trillion</MONEY> were announced, a performance favored by low interest rates and high stock prices.",The New York Times,[],Business,2015-01-01T19:32:44Z,[],525,null,Blog,http://dealbook.nytimes.com/2015/01/01/deal-makers-notched-nearly-3-5-trillion-worth-in-14-best-in-7-years/,54a5e7cc7988102023c94f8e,Dealbook,"{main:Deal Makers Notched Nearly <MONEY>$3.5<\/MONEY> <ORGANIZATION>Trillion Worth<\/ORGANIZATION> in &rsquo;14, Best in 7 Years,print_headline:Deal Makers Notched Nearly <MONEY>$3.5 Trillion<\/MONEY> Worth in \u201914, Best in 7 Years,kicker:DealBook}","{original:By <PERSON>MICHAEL J. DE<\/PERSON> LA MERCED,person:[{firstname:Michael,role:reported,organization:,middlename:J.,rank:1,lastname:DE LA MERCED}]}",blogpost
"According recent studies, half Americans prospect good job home white picket fence, existed unachievable.",null,"[{name:type_of_material,rank:1,value:News}]",Opinion,"According recent studies, half Americans prospect good job home white picket fence, existed unachievable.",The New York Times,[],null,2015-01-01T19:32:18Z,[],2347,,Blog,http://www.nytimes.com/roomfordebate/2015/01/01/is-the-modern-american-dream-attainable,54a5e8887988102023c94f9e,Room For Debate,"{main:Is Modern American Dream Attainable??,kicker:Room For Debate}",null,blogpost
"The euro started year 29-month lows <LOCATION>Asia</LOCATION> head head <ORGANIZATION>European Central Bank</ORGANIZATION> fanned expectations bolder steps stimulus month, underlining <LOCATION>U.S.</LOCATION> dollar's rate advantage.",null,[],Business Day,null,Reuters,[],None,2015-01-01T19:10:02Z,[],546,"The euro started year 29-month lows <LOCATION>Asia</LOCATION> head head <ORGANIZATION>European Central Bank</ORGANIZATION> fanned expectations bolder steps stimulus month, underlining <LOCATION>U.S.</LOCATION> dollar's rate advantage.",News,http://www.nytimes.com/reuters/2015/01/01/business/01reuters-markets-global.html,54a5e2847988102023c94f13,null,"{main:Euro Starts New Year New Lows, Oil Tries Bounce,print_headline:Euro Starts New Year New Lows, Oil Tries Bounce}","{original:By REUTERS,person:[],organization:REUTERS}",article
"When gamble <LOCATION>Thailand</LOCATION>, gambling life.Five friends <LOCATION>Bangkok</LOCATION> good times action, night's end, find broke debt ruthless local mobster. They hatch simple plan, stage",null,[],Movies,null,Internet Video Archive,[],Movies,2015-01-01T17:24:34Z,"[{legacy:{wideheight:126,widewidth:190,wide:images/2014/05/12/movies/video-bangkok-adrenaline/video-bangkok-adrenaline-thumbWide.jpg},subtype:wide,width:190,type:image,url:images/2014/05/12/movies/video-bangkok-adrenaline/video-bangkok-adrenaline-thumbWide.jpg,height:126},{legacy:{xlarge:images/2014/05/12/movies/video-bangkok-adrenaline/video-bangkok-adrenaline-articleLarge.jpg,xlargewidth:600,xlargeheight:338},subtype:xlarge,width:600,type:image,url:images/2014/05/12/movies/video-bangkok-adrenaline/video-bangkok-adrenaline-articleLarge.jpg,height:338},{legacy:{thumbnail:images/2014/05/12/movies/video-bangkok-adrenaline/video-bangkok-adrenaline-thumbStandard.jpg,thumbnailwidth:75,thumbnailheight:75},subtype:thumbnail,width:75,type:image,url:images/2014/05/12/movies/video-bangkok-adrenaline/video-bangkok-adrenaline-thumbStandard.jpg,height:75}]",43,"When gamble <LOCATION>Thailand</LOCATION>, gambling life.Five friends <LOCATION>Bangkok</LOCATION> good times action, night's end, find broke debt ruthless local mobster. They hatch simple plan, stage",Video,http://www.nytimes.com/video/movies/100000003290141/bangkok-adrenaline.html,54a5c9307988102023c94cbc,null,{"main":"Bangkok Adrenaline"},"{original:Imagine Entertainment,person:[{firstname:Imagine,role:reported,organization:,rank:1,lastname:Entertainment}]}",multimedia
<LOCATION>Brazil</LOCATION>'s President <PERSON>Dilma Rousseff</PERSON> began term <DATE>Thursday</DATE> vowing rein government spending curb inflation pull <LOCATION>Latin America</LOCATION>'s largest economy four-year slump.,null,[],World,null,Reuters,[],None,2015-01-01T14:39:40Z,[],597,<LOCATION>Brazil</LOCATION>'s President <PERSON>Dilma Rousseff</PERSON> began term <DATE>Thursday</DATE> vowing rein government spending curb inflation pull <LOCATION>Latin America</LOCATION>'s largest economy four-year slump.,News,http://www.nytimes.com/reuters/2015/01/01/world/americas/01reuters-brazil-rousseff.html,54a5a35e7988102023c9487a,Americas,"{main:<LOCATION>Brazil<\/LOCATION>'s Rousseff Vows Budget Cuts, Anti-Corruption Push Second Term,print_headline:<LOCATION>Brazil<\/LOCATION>'s Rousseff Vows Budget Cuts, Anti-Corruption Push Second Term}","{original:By REUTERS,person:[],organization:REUTERS}",article
"Meet <PERSON>Hank Mike</PERSON>, blue-collar Easter Bunnies fired hand assortment odd jobs, failing.  Fighting depression, debt eventually, longtime pals set mission recapture",null,[],Movies,null,Internet Video Archive,[],Movies,2015-01-01T14:12:29Z,"[{legacy:{wideheight:126,widewidth:190,wide:images/2014/02/03/movies/video-hank-and-mike/video-hank-and-mike-thumbWide.jpg},subtype:wide,width:190,type:image,url:images/2014/02/03/movies/video-hank-and-mike/video-hank-and-mike-thumbWide.jpg,height:126},{legacy:{xlarge:images/2014/02/03/movies/video-hank-and-mike/video-hank-and-mike-articleLarge.jpg,xlargewidth:600,xlargeheight:338},subtype:xlarge,width:600,type:image,url:images/2014/02/03/movies/video-hank-and-mike/video-hank-and-mike-articleLarge.jpg,height:338},{legacy:{thumbnail:images/2014/02/03/movies/video-hank-and-mike/video-hank-and-mike-thumbStandard.jpg,thumbnailwidth:75,thumbnailheight:75},subtype:thumbnail,width:75,type:image,url:images/2014/02/03/movies/video-hank-and-mike/video-hank-and-mike-thumbStandard.jpg,height:75}]",43,"Meet <PERSON>Hank Mike</PERSON>, blue-collar Easter Bunnies fired hand assortment odd jobs, failing.  Fighting depression, debt eventually, longtime pals set mission recapture",Video,http://www.nytimes.com/video/movies/100000003329872/hank-and-mike.html,54a59c207988102023c9464b,null,{"main":"<PERSON>Hank And Mike<\/PERSON>"},"{original:Magnolia Pictures,person:[{firstname:Magnolia,role:reported,organization:,rank:1,lastname:Pictures}]}",multimedia
A man sentenced sweat debt society prison farm refuses compromise authority. This 'failure communicate' kinds trouble. Kennedy won Oscar leader chain gang.,null,[],Movies,null,Internet Video Archive,[],Movies,2015-01-01T13:59:01Z,"[{legacy:{wideheight:126,widewidth:190,wide:images/2014/02/03/movies/video-cool-hand-luke/video-cool-hand-luke-thumbWide.jpg},subtype:wide,width:190,type:image,url:images/2014/02/03/movies/video-cool-hand-luke/video-cool-hand-luke-thumbWide.jpg,height:126},{legacy:{xlarge:images/2014/02/03/movies/video-cool-hand-luke/video-cool-hand-luke-articleLarge.jpg,xlargewidth:600,xlargeheight:338},subtype:xlarge,width:600,type:image,url:images/2014/02/03/movies/video-cool-hand-luke/video-cool-hand-luke-articleLarge.jpg,height:338},{legacy:{thumbnail:images/2014/02/03/movies/video-cool-hand-luke/video-cool-hand-luke-thumbStandard.jpg,thumbnailwidth:75,thumbnailheight:75},subtype:thumbnail,width:75,type:image,url:images/2014/02/03/movies/video-cool-hand-luke/video-cool-hand-luke-thumbStandard.jpg,height:75}]",39,A man sentenced sweat debt society prison farm refuses compromise authority. This 'failure communicate' kinds trouble. Kennedy won Oscar leader chain gang.,Video,http://www.nytimes.com/video/movies/100000003313073/cool-hand-luke.html,54a598f97988102023c94556,null,{"main":"Cool Hand Luke"},"{original:Warner Home Video,person:[{firstname:Warner,role:reported,organization:,middlename:Home,rank:1,lastname:Video}]}",multimedia
A horrible southern racist kills members poor black family debt. His defense attorney involved wife. Shocking violence made realistic fine performances!,null,[],Movies,null,Internet Video Archive,[],Movies,2015-01-01T13:22:11Z,"[{legacy:{wideheight:126,widewidth:190,wide:images/2014/02/03/movies/video-paris-trout/video-paris-trout-thumbWide.jpg},subtype:wide,width:190,type:image,url:images/2014/02/03/movies/video-paris-trout/video-paris-trout-thumbWide.jpg,height:126},{legacy:{xlarge:images/2014/02/03/movies/video-paris-trout/video-paris-trout-articleLarge.jpg,xlargewidth:600,xlargeheight:348},subtype:xlarge,width:600,type:image,url:images/2014/02/03/movies/video-paris-trout/video-paris-trout-articleLarge.jpg,height:348},{legacy:{thumbnail:images/2014/02/03/movies/video-paris-trout/video-paris-trout-thumbStandard.jpg,thumbnailwidth:75,thumbnailheight:75},subtype:thumbnail,width:75,type:image,url:images/2014/02/03/movies/video-paris-trout/video-paris-trout-thumbStandard.jpg,height:75}]",29,A horrible southern racist kills members poor black family debt. His defense attorney involved wife. Shocking violence made realistic fine performances!,Video,http://www.nytimes.com/video/movies/100000003362887/paris-trout.html,54a5907f7988102023c942a6,null,{"main":"Paris Trout"},"{original:Media Home Entertainment,person:[{firstname:Media,role:reported,organization:,middlename:Home,rank:1,lastname:Entertainment}]}",multimedia
"Every <DATE>Monday</DATE> <TIME>night</TIME>, The Boys put hockey skates leave troubled lives. Coached <PERSON>Stan</PERSON>, owner favorite bar, play love game. But <PERSON>Stan</PERSON> debt tough mobster. Stan clear",null,[],Movies,null,Internet Video Archive,[],Movies,2015-01-01T13:12:24Z,"[{legacy:{wideheight:126,widewidth:190,wide:images/2014/02/03/movies/video-the-boys/video-the-boys-thumbWide.jpg},subtype:wide,width:190,type:image,url:images/2014/02/03/movies/video-the-boys/video-the-boys-thumbWide.jpg,height:126},{legacy:{xlarge:images/2014/02/03/movies/video-the-boys/video-the-boys-articleLarge.jpg,xlargewidth:600,xlargeheight:338},subtype:xlarge,width:600,type:image,url:images/2014/02/03/movies/video-the-boys/video-the-boys-articleLarge.jpg,height:338},{legacy:{thumbnail:images/2014/02/03/movies/video-the-boys/video-the-boys-thumbStandard.jpg,thumbnailwidth:75,thumbnailheight:75},subtype:thumbnail,width:75,type:image,url:images/2014/02/03/movies/video-the-boys/video-the-boys-thumbStandard.jpg,height:75}]",47,"Every <DATE>Monday</DATE> <TIME>night</TIME>, The Boys put hockey skates leave troubled lives. Coached <PERSON>Stan</PERSON>, owner favorite bar, play love game. But <PERSON>Stan</PERSON> debt tough mobster. Stan clear",Video,http://www.nytimes.com/video/movies/100000003383648/the-boys.html,54a58e117988102023c941ec,null,{"main":"The Boys"},"{original:Stratosphere Entertainment,person:[{firstname:Stratosphere,role:reported,organization:,rank:1,lastname:Entertainment}]}",multimedia
