snippet,print_page,keywords,section_name,abstract,source,blog,news_desk,pub_date,multimedia,word_count,lead_paragraph,type_of_material,web_url,_id,subsection_name,headline,byline,document_type
"The Chinese company has agreed to acquire the <ORGANIZATION>Meadowbrook Insurance Group</ORGANIZATION> of <LOCATION>Southfield</LOCATION>, <LOCATION>Mich.</LOCATION>, for <MONEY>$433 million</MONEY> in cash.",null,"[{name:glocations,rank:1,value:China},{name:glocations,rank:2,value:Southfield Mich},{name:organizations,rank:1,value:Fosun International},{name:organizations,rank:2,value:<ORGANIZATION>Meadowbrook Insurance Group<\/ORGANIZATION>},{name:subject,rank:1,value:Insurance},{name:subject,rank:2,value:Mergers, Acquisitions Divestitures}]",Business Day,"The Chinese company has agreed to acquire the <ORGANIZATION>Meadowbrook Insurance Group</ORGANIZATION> of <LOCATION>Southfield</LOCATION>, <LOCATION>Mich.</LOCATION>, for <MONEY>$433 million</MONEY> in cash.",The New York Times,[],Business,2014-12-31T10:20:50Z,[],250,null,Blog,http://dealbook.nytimes.com/2014/12/31/fosun-of-china-in-u-s-insurance-deal/,54a414be7988102761d6e1a9,Dealbook,"{main:Fosun <LOCATION>China U.S.<\/LOCATION> Insurance Deal,kicker:DealBook}","{original:By DEALBOOK,person:[{firstname:Dealbook,role:reported,organization:,rank:1}]}",blogpost
"In transaction added youth saved money, <ORGANIZATION>Yankees</ORGANIZATION> traded <PERSON>Kelley</PERSON>, pitcher missed year elbow injury.",12,"[{is_major:Y,name:subject,rank:1,value:Baseball},{is_major:Y,name:persons,rank:2,value:<PERSON>Kelley<\/PERSON>, <PERSON>Shawn<\/PERSON>},{is_major:Y,name:persons,rank:3,value:<PERSON>Barbato<\/PERSON>, Johnny <DATE>1992<\/DATE>-},{is_major:N,name:subject,rank:4,value:Trades Sports},{is_major:Y,name:organizations,rank:5,value:New York Yankees},{is_major:Y,name:organizations,rank:6,value:San Diego Padres}]",Sports,<LOCATION>New York</LOCATION> Yankees trade veteran pitcher <PERSON>Shawn Kelley</PERSON> <LOCATION>San Diego Padres</LOCATION> promising pitcher J.hnny <PERSON>Barbato</PERSON>.,The New York Times,[],Sports,2014-12-30T00:00:00Z,"[{legacy:{wideheight:126,widewidth:190,wide:images/2014/12/30/sports/30yankees-01/30yankees-01-thumbWide.jpg},subtype:wide,width:190,type:image,url:images/2014/12/30/sports/30yankees-01/30yankees-01-thumbWide.jpg,height:126},{legacy:{xlarge:images/2014/12/30/sports/30yankees-01/30yankees-01-articleLarge.jpg,xlargewidth:600,xlargeheight:480},subtype:xlarge,width:600,type:image,url:images/2014/12/30/sports/30yankees-01/30yankees-01-articleLarge.jpg,height:480},{legacy:{thumbnail:images/2014/12/30/sports/30yankees-01/30yankees-01-thumbStandard.jpg,thumbnailwidth:75,thumbnailheight:75},subtype:thumbnail,width:75,type:image,url:images/2014/12/30/sports/30yankees-01/30yankees-01-thumbStandard.jpg,height:75}]",272,"In transaction added youth saved money, <ORGANIZATION>Yankees</ORGANIZATION> traded <PERSON>Kelley</PERSON>, pitcher missed year elbow injury.",News,http://www.nytimes.com/2014/12/30/sports/baseball/yankees-send-shawn-kelley-to-padres-for-johnny-barbato.html,54a2109c7988104803cc892f,Baseball,"{main:Yankees Send <PERSON>Shawn Kelley Padres Johnny Barbato<\/PERSON>,print_headline:Yankees Send Kelley Padres Young Pitcher}","{contributor:,original:By <PERSON>DAVID WALDSTEIN<\/PERSON>,person:[{firstname:David,role:reported,organization:,rank:1,lastname:WALDSTEIN}]}",article
"Financial communications firms, accustomed advising mergers acquisitions, targets tread cautiously, <PERSON>Quentin Webb</PERSON> writes <ORGANIZATION>Reuters Breakingviews</ORGANIZATION>.",null,"[{name:organizations,rank:1,value:Publicis Groupe},{name:organizations,rank:2,value:WPP},{name:subject,rank:1,value:Mergers, Acquisitions Divestitures},{name:subject,rank:2,value:Public Relations Publicity}]",Business Day,"Financial communications firms, accustomed advising mergers acquisitions, targets tread cautiously, <PERSON>Quentin Webb</PERSON> writes <ORGANIZATION>Reuters Breakingviews</ORGANIZATION>.",The New York Times,[],Business,2014-12-29T13:03:10Z,[],394,null,Blog,http://dealbook.nytimes.com/2014/12/29/deal-talk-starts-to-become-part-of-the-boom/,54a197b67988104803cc8830,Dealbook,"{main:Deal Talk Starts Become Part Boom,kicker:DealBook}","{original:By <PERSON>QUENTIN WEBB<\/PERSON>,person:[{firstname:Quentin,role:reported,organization:,rank:1,lastname:WEBB}]}",blogpost
"<LOCATION>China</LOCATION> signing agreement <LOCATION>United States</LOCATION> target assets illegally <LOCATION>China</LOCATION> corrupt officials, state-run newspaper <DATE>Monday</DATE>, government tightens screws anti-graft battle.",null,[],World,null,Reuters,[],None,2014-12-29T02:29:36Z,[],422,"<LOCATION>China</LOCATION> signing agreement <LOCATION>United States</LOCATION> target assets illegally <LOCATION>China</LOCATION> corrupt officials, state-run newspaper <DATE>Monday</DATE>, government tightens screws anti-graft battle.",News,http://www.nytimes.com/reuters/2014/12/29/world/asia/29reuters-china-corruption.html,54a103017988101f98e3ef1c,Asia Pacific,"{main:<LOCATION>Beijing Looks U.S.<\/LOCATION> Deal Recover Dirty Assets: <LOCATION>China<\/LOCATION> Daily,print_headline:<LOCATION>Beijing Looks U.S.<\/LOCATION> Deal Recover Dirty Assets: <LOCATION>China<\/LOCATION> Daily}","{original:By REUTERS,person:[],organization:REUTERS}",article
"<PERSON>Tex G. Hall</PERSON>, tribal chief connected oil industry, pushed profits <ORGANIZATION>Fort Berthold Reservation</ORGANIZATION>. But accusations corruption murder hire upended business usual.",1,"[{is_major:Y,name:subject,rank:1,value:Oil Petroleum Gasoline},{is_major:Y,name:glocations,rank:11,value:<LOCATION>North Dakota<\/LOCATION>},{is_major:N,name:persons,rank:12,value:Creveling, <PERSON>Sarah<\/PERSON> M <DATE>1986<\/DATE>-},{is_major:N,name:persons,rank:13,value:<PERSON>Clarke<\/PERSON>, <PERSON>Kristopher David<\/PERSON> <DATE>1983<\/DATE>-},{is_major:N,name:persons,rank:14,value:<PERSON>Carlile<\/PERSON>, <PERSON>Douglas<\/PERSON> 1950-2013},{is_major:N,name:organizations,rank:15,value:<LOCATION>Mandan<\/LOCATION>, <LOCATION>Hidatsa<\/LOCATION>, <LOCATION>Arikara<\/LOCATION> Nation},{is_major:N,name:subject,rank:16,value:Corruption Institutional},{is_major:Y,name:glocations,rank:2,value:Fort Berthold Indian Reservation ND},{is_major:Y,name:persons,rank:3,value:Hall, Tex G},{is_major:Y,name:subject,rank:4,value:Murders, Attempted Murders Homicides},{is_major:Y,name:persons,rank:5,value:<PERSON>Henrikson<\/PERSON>, James <DATE>1979<\/DATE>-},{is_major:Y,name:subject,rank:6,value:Hydraulic Fracturing},{is_major:Y,name:subject,rank:7,value:Series},{is_major:N,name:subject,rank:8,value:Native Americans},{is_major:N,name:glocations,rank:9,value:Bakken Shale Field ND},{is_major:Y,name:glocations,rank:10,value:Spokane Wash}]",<LOCATION>U.S.</LOCATION>,"Tenure <PERSON>Tex G Hall</PERSON>, tribal chief <ORGANIZATION>Fort Berthold Indian Reservation North Dakota</ORGANIZATION> pushed rapid development oil terms chief, upended allegations corruption murder; Hall close relationship <PERSON>James Henrikson</PERSON>, man charged murdering <PERSON>Douglas Carlile Kristopher Clarke</PERSON> due events related reservation's oil industry, investigation laid bare concerns hydraulic fracturing boom effects environment Series: Black-Gold Rush.",The New York Times,[],National,2014-12-29T00:00:00Z,"[{legacy:{wideheight:126,widewidth:190,wide:images/2014/12/28/us/ndakota3-slide-show-slide-L8U0/ndakota3-slide-show-slide-L8U0-thumbWide-v3.jpg},subtype:wide,width:190,type:image,url:images/2014/12/28/us/ndakota3-slide-show-slide-L8U0/ndakota3-slide-show-slide-L8U0-thumbWide-v3.jpg,height:126},{legacy:{xlarge:images/2014/12/28/us/ndakota3-slide-show-slide-L8U0/ndakota3-slide-show-slide-L8U0-articleLarge-v2.jpg,xlargewidth:600,xlargeheight:367},subtype:xlarge,width:600,type:image,url:images/2014/12/28/us/ndakota3-slide-show-slide-L8U0/ndakota3-slide-show-slide-L8U0-articleLarge-v2.jpg,height:367},{legacy:{thumbnail:images/2014/12/28/us/ndakota3-slide-show-slide-L8U0/ndakota3-slide-show-slide-L8U0-thumbStandard-v3.jpg,thumbnailwidth:75,thumbnailheight:75},subtype:thumbnail,width:75,type:image,url:images/2014/12/28/us/ndakota3-slide-show-slide-L8U0/ndakota3-slide-show-slide-L8U0-thumbStandard-v3.jpg,height:75}]",4615,"<PERSON>Tex G. Hall</PERSON>, tribal chief connected oil industry, pushed profits <ORGANIZATION>Fort Berthold Reservation</ORGANIZATION>. But accusations corruption murder hire upended business usual.",News,http://www.nytimes.com/2014/12/29/us/in-north-dakota-where-oil-corruption-and-bodies-surface.html,54a0d4d97988101f98e3eee0,null,"{main:In <LOCATION>North Dakota<\/LOCATION>, Tale Oil, Corruption Death,print_headline:Where Oil, Corruption Bodies Surface}","{contributor:<PERSON>Robert Gebeloff<\/PERSON> contributed reporting <LOCATION>New York<\/LOCATION>.,original:By <PERSON>DEBORAH SONTAG<\/PERSON> BRENT McDONALD,person:[{firstname:Deborah,role:reported,organization:,rank:1,lastname:SONTAG},{firstname:Brent,role:reported,organization:,rank:2,lastname:McDONALD}]}",article
It’s a rare shift in a long-opaque industry: A firm is letting investors hire an outside monitor to review a fund’s books and practices.,1,"[{is_major:N,name:subject,rank:1,value:Private Equity},{is_major:N,name:organizations,rank:2,value:<PERSON>Freeman Spogli<\/PERSON> & Co},{is_major:N,name:subject,rank:3,value:Regulation Deregulation Industry},{is_major:N,name:organizations,rank:4,value:Securities Exchange Commission},{is_major:N,name:subject,rank:5,value:Dodd-Frank Wall Street Reform Consumer Protection Act 2010},{is_major:N,name:subject,rank:6,value:Prices Fares, Fees Rates},{is_major:N,name:persons,rank:7,value:<PERSON>Appelbaum<\/PERSON>, <PERSON>Eileen<\/PERSON>},{is_major:N,name:subject,rank:2,value:Prices Fares, Fees Rates},{is_major:N,name:subject,rank:3,value:Pensions Retirement Plans},{is_major:N,name:organizations,rank:4,value:Securities Exchange Commission},{is_major:N,name:subject,rank:5,value:Dodd-Frank Wall Street Reform Consumer Protection Act 2010},{is_major:N,name:subject,rank:6,value:Private Equity},{is_major:N,name:subject,rank:7,value:Regulation Deregulation Industry}]",Business Day,null,The New York Times,[],SundayBusiness,2014-12-28T00:00:00Z,"[{legacy:{wideheight:126,widewidth:190,wide:images/2014/12/28/business/28-PRIVATE-1/28-PRIVATE-1-thumbWide.jpg},subtype:wide,width:190,type:image,url:images/2014/12/28/business/28-PRIVATE-1/28-PRIVATE-1-thumbWide.jpg,height:126},{legacy:{xlarge:images/2014/12/28/business/28-PRIVATE-1/28-PRIVATE-1-articleLarge.jpg,xlargewidth:600,xlargeheight:343},subtype:xlarge,width:600,type:image,url:images/2014/12/28/business/28-PRIVATE-1/28-PRIVATE-1-articleLarge.jpg,height:343},{legacy:{thumbnail:images/2014/12/28/business/28-PRIVATE-JP/28-PRIVATE-JP-thumbStandard.jpg,thumbnailwidth:75,thumbnailheight:75},subtype:thumbnail,width:75,type:image,url:images/2014/12/28/business/28-PRIVATE-JP/28-PRIVATE-JP-thumbStandard.jpg,height:75}]",1944,It’s a rare shift in a long-opaque industry: A firm is letting investors hire an outside monitor to review a fund’s books and practices.,News,http://www.nytimes.com/2014/12/28/business/entering-the-secret-garden-of-private-equity.html,549ed0ec7988105ced78871d,null,"{main:Entering Secret Garden Private Equity,print_headline:Entering Secret Garden Private Equity}","{contributor:,original:By <PERSON>GRETCHEN MORGENSON<\/PERSON>,person:[{firstname:Gretchen,role:reported,organization:,rank:1,lastname:MORGENSON}]}",article
"A script &#8220;The Wedding Ringer&#8221; moved <LOCATION>New Jersey</LOCATION> warehouse 18,000 boxes Miramax paperwork journey production.",null,"[{is_major:Y,name:subject,rank:1,value:Movies},{is_major:Y,name:persons,rank:2,value:Packer, Will <DATE>1974<\/DATE>-},{is_major:Y,name:persons,rank:3,value:Fields, Adam},{is_major:Y,name:organizations,rank:4,value:Miramax Films},{is_major:N,name:organizations,rank:5,value:Sony Pictures Entertainment},{is_major:N,name:persons,rank:6,value:<PERSON>Hart<\/PERSON>, <PERSON>Kevin<\/PERSON>},{is_major:N,name:persons,rank:7,value:Gad, <PERSON>Josh<\/PERSON>},{is_major:N,name:persons,rank:8,value:<PERSON>Garelick<\/PERSON>, Jeremy <DATE>1975<\/DATE>-},{is_major:N,name:creative_works,rank:9,value:The Wedding Ringer Movie}]",Movies,"Producers Will Packer Adam Fields describe rescued film The Wedding Ringer, Miramax production company collapsed <DATE>2009</DATE>; script film, released <DATE>January 2015</DATE> division <ORGANIZATION>Sony Pictures Entertainment</ORGANIZATION>, buried <LOCATION>New Jersey</LOCATION> warehouse 18,000 boxes Miramax paperwork.",The New York Times,[],Arts&Leisure,2014-12-28T00:00:00Z,"[{legacy:{wideheight:126,widewidth:190,wide:images/2014/12/28/arts/28RINGER1/28RINGER1-thumbWide.jpg},subtype:wide,width:190,type:image,url:images/2014/12/28/arts/28RINGER1/28RINGER1-thumbWide.jpg,height:126},{legacy:{xlarge:images/2014/12/28/arts/28RINGER1/28RINGER1-articleLarge.jpg,xlargewidth:600,xlargeheight:400},subtype:xlarge,width:600,type:image,url:images/2014/12/28/arts/28RINGER1/28RINGER1-articleLarge.jpg,height:400},{legacy:{thumbnail:images/2014/12/28/arts/28RINGER1/28RINGER1-thumbStandard.jpg,thumbnailwidth:75,thumbnailheight:75},subtype:thumbnail,width:75,type:image,url:images/2014/12/28/arts/28RINGER1/28RINGER1-thumbStandard.jpg,height:75}]",1139,"A script &#8220;The Wedding Ringer&#8221; moved <LOCATION>New Jersey</LOCATION> warehouse 18,000 boxes Miramax paperwork journey production.",News,http://www.nytimes.com/2014/12/28/movies/sonys-the-wedding-ringer-with-kevin-hart-has-a-tortuous-path.html,549b372e7988100306690ef7,null,"{main:Life Near Death Miramax Script,seo:<ORGANIZATION>Sony<\/ORGANIZATION>\u2019s \u2018The Wedding Ringer,\u2019 With <PERSON>Kevin Hart<\/PERSON>, Has a Tortuous Path,print_headline:Life Near Death Miramax Script,kicker:Film}","{contributor:,original:By <PERSON>MICHAEL CIEPLY<\/PERSON>,person:[{firstname:Michael,role:reported,organization:,rank:1,lastname:CIEPLY}]}",article
<LOCATION>Minnesota</LOCATION>'s <PERSON>Pohlad</PERSON> family has acquired majority ownership of <ORGANIZATION>Polaroid</ORGANIZATION> in a <MONEY>$70 million</MONEY> deal.,null,[],<LOCATION>U.S.</LOCATION>,null,AP,[],None,2014-12-27T12:44:55Z,[],298,<LOCATION>Minnesota</LOCATION>'s <PERSON>Pohlad</PERSON> family has acquired majority ownership of <ORGANIZATION>Polaroid</ORGANIZATION> in a <MONEY>$70 million</MONEY> deal.,News,http://www.nytimes.com/aponline/2014/12/27/us/ap-us-pohlads-polaroid.html,549ef0ed79881001534d1f58,null,"{main:<LOCATION>Minnesota<\/LOCATION>'s Pohlads Acquire Polaroid Majority,print_headline:<LOCATION>Minnesota<\/LOCATION>'s Pohlads Acquire Polaroid Majority}","{original:By THE ASSOCIATED PRESS,person:[],organization:THE ASSOCIATED PRESS}",article
"The weapon Ismaaiyl Brinsley sold legally traceable transaction <LOCATION>Arrowhead</LOCATION> Pawn Shop, store south <LOCATION>Atlanta New York</LOCATION> police officials.",22,"[{is_major:Y,name:subject,rank:1,value:Firearms},{is_major:Y,name:persons,rank:2,value:Brinsley, Ismaaiyl Abdullah},{is_major:Y,name:subject,rank:3,value:Attacks Police},{is_major:Y,name:organizations,rank:4,value:Arrowhead Pawn Shop <LOCATION>Jonesboro<\/LOCATION>, Ga},{is_major:Y,name:subject,rank:5,value:Murders, Attempted Murders Homicides},{is_major:N,name:persons,rank:6,value:Liu, Wenjian 1982-2014},{is_major:N,name:persons,rank:7,value:Ramos, Rafael 1974-2014},{is_major:N,name:glocations,rank:8,value:Jonesboro Ga},{is_major:Y,name:glocations,rank:9,value:<LOCATION>New York City<\/LOCATION>}]",<LOCATION>N.Y.</LOCATION> / Region,"Handgun Ismaaiyl Brinsley kill <LOCATION>New York City</LOCATION> police officers legally sold <DATE>1996</DATE> Arrowhead Pawn Shop <LOCATION>Georgia</LOCATION>, top sellers guns end city; investigators hope trace gun's history find possession Brinsley, convicted felon history mental illness buy legally.",The New York Times,[],Metro,2014-12-25T00:00:00Z,"[{legacy:{wideheight:126,widewidth:190,wide:images/2014/12/25/nyregion/25gun-photo1/25gun-photo1-thumbWide-v2.jpg},subtype:wide,width:190,type:image,url:images/2014/12/25/nyregion/25gun-photo1/25gun-photo1-thumbWide-v2.jpg,height:126},{legacy:{xlarge:images/2014/12/25/nyregion/25gun-photo1/25gun-photo1-articleLarge-v2.jpg,xlargewidth:600,xlargeheight:400},subtype:xlarge,width:600,type:image,url:images/2014/12/25/nyregion/25gun-photo1/25gun-photo1-articleLarge-v2.jpg,height:400},{legacy:{thumbnail:images/2014/12/25/nyregion/25gun-photo1/25gun-photo1-thumbStandard-v3.jpg,thumbnailwidth:75,thumbnailheight:75},subtype:thumbnail,width:75,type:image,url:images/2014/12/25/nyregion/25gun-photo1/25gun-photo1-thumbStandard-v3.jpg,height:75}]",1027,"The weapon Ismaaiyl Brinsley sold legally traceable transaction <LOCATION>Arrowhead</LOCATION> Pawn Shop, store south <LOCATION>Atlanta New York</LOCATION> police officials.",News,http://www.nytimes.com/2014/12/25/nyregion/tracing-the-gun-used-to-kill-2-new-york-city-police-officers.html,549a9cc97988102d96d567d5,null,"{main:Tracing Gun Used Kill 2 <LOCATION>New York City<\/LOCATION> Police Officers,print_headline:Tracing Gun Used Kill 2 Officers, Officials Wind Up Familiar Spot}","{contributor:<PERSON>Alan Blinder<\/PERSON> reported <LOCATION>Jonesboro<\/LOCATION>, Al <PERSON>Baker J. David Goodman<\/PERSON> <LOCATION>New York<\/LOCATION>. <PERSON>Susan C. Beachy<\/PERSON> contributed research <LOCATION>New York<\/LOCATION>.,original:By <PERSON>ALAN BLINDER<\/PERSON>, AL <PERSON>BAKER J. DAVID GOODMAN<\/PERSON>,person:[{firstname:Alan,role:reported,organization:,rank:1,lastname:BLINDER},{firstname:Al,role:reported,organization:,rank:2,lastname:BAKER},{firstname:J.,role:reported,organization:,middlename:David,rank:3,lastname:GOODMAN}]}",article
"Continuing Christmas Eve tradition, Gov. <PERSON>Jerry Brown</PERSON> issued pardons 105 people <DATE>Wednesday</DATE>, retracting man hours learning disclosed recent discipline financial regulators, spokesman.",null,[],<LOCATION>U.S.</LOCATION>,null,AP,[],None,2014-12-24T23:13:53Z,[],696,"Continuing Christmas Eve tradition, Gov. <PERSON>Jerry Brown</PERSON> issued pardons 105 people <DATE>Wednesday</DATE>, retracting man hours learning disclosed recent discipline financial regulators, spokesman.",News,http://www.nytimes.com/aponline/2014/12/24/us/ap-us-governor-pardons.html,549b8f3979881003066910d9,null,"{main:<LOCATION>California<\/LOCATION>'s Governor Issues 105 Pardons, Retracts 1,print_headline:<LOCATION>California<\/LOCATION>'s Governor Issues 105 Pardons, Retracts 1}","{original:By THE ASSOCIATED PRESS,person:[],organization:THE ASSOCIATED PRESS}",article
